Data;Modalidade;Cidade;Órgão;Natureza;Função;Categoria_Final;Objeto;Valor;Link;Status_Duplicidade
2026-01-15;Dispensa;Serrinha dos Pintos;FUNDO DE SAUDE DO MUNICIPIO DE SERRINHA DOS PINTOS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada na prestação de seriviço de coleta, transporte, tratamento térmico por incineração e disposição final das cinzas dos Resíduos “A”, “B” e “E” dos Serviços de Saúde, de acordo com as resoluções nº 358/05 e 316/02 do CONAMA e RDC ANVISA nº 222/18.;56320.0;;ORIGINAL
2026-01-15;Dispensa;Acari;MUNICIPIO DE ACARI;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA PARA EXECUTAR A IMPLANTAÇÃO DO GRAMADO DO ESTÁDIO MUNICIPAL PEDRO CELESTINO NO MUNICÍPIO DE ACARI/RN.;115113.25;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Acari-1863/DE-002-2026-2026-449866;ORIGINAL
2026-01-15;Pregão;Nísia Floresta;MUNICIPIO DE NISIA FLORESTA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;REGISTRO DE PREÇO PARA Contratação de empresa especializada para Manutenção de veículos com substituição de peças e acessórios novos, originais ou similares de primeira linha, de forma a garantir a continuidade dos serviços públicos essenciais.;5290634.2;;ORIGINAL
2026-01-15;Dispensa;Ceará-Mirim;CEARA MIRIM CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para fornecimento de água mineral natural, sem gás, acondicionada em garrafões de 20 (vinte) litros, em garrafas de 500 ml e em copos de 200 ml, bem como garrafões vazios para reposição/troca e sacos de gelo, destinados ao atendimento das necessidades da Câmara Municipal de Ceará-Mirim/RN.;8575.0;;ORIGINAL
2026-01-15;Pregão;Jardim de Angicos;MUNICIPIO DE JARDIM DE ANGICOS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA FUTURA AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS VISANDO ATENDER AS NECESSIDADES DAS SECRETARIAS DESTE MUNICÍPIO, MANTER OS SERVIÇOS PÚBLICOS ESSENCIAIS EM FUNCIONAMENTO, CONFORME TERMO DE REFERÊNCIA E DEMAIS ANEXOS;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Jardim-de-Angicos-1367/RPE-001-2026-2026-449924;ORIGINAL
2026-01-15;Dispensa;Sítio Novo;SITIO NOVO CAMARA MUNICIPAL;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Prestação de serviços de assessoria técnica especializada para o gerenciamento, manutenção preventiva e corretiva, e suporte especializado ao Sistema de Apoio ao Processo Legislativo, abrangendo o auxílio na alimentação das proposições, organização de sessões plenárias e atualização da base de leis municipais, conforme especificações constantes no Termo de Referência;54189.96;;ORIGINAL
2026-01-15;Pregão;Antônio Martins;MUNICIPIO DE ANTONIO MARTINS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de máquinas e equipamentos agrícolas, novos e de primeiro uso, destinados ao fortalecimento da agricultura familiar e à melhoria da infraestrutura rural do Município de Antônio Martins/RN, em atendimento ao Convênio nº 980260/2025, celebrado com o Ministério da Integração e do Desenvolvimento Regional e recursos próprios do Município de Antônio Martins–RN, conforme especificações constantes no edital e seus anexos.;0.0;;ORIGINAL
2026-01-15;Pregão;Jardim de Angicos;MUNICIPIO DE JARDIM DE ANGICOS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA FUTURA AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DESTINADOS À MERENDA ESCOLAR, OBJETIVANDO ATENDER A DEMANDA DAS ESCOLAS PÚBLICAS DO MUNICÍPIO DE JARDIM DE ANGICOS/RN DURANTE O ANO LETIVO DE 2026, CONFORME TERMO DE REFERÊNCIA E DEMAIS ANEXOS.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Jardim-de-Angicos-1367/RPE-002-2026-2026-449973;ORIGINAL
2026-01-15;Dispensa;Pau dos Ferros;MUNICIPIO DE PAU DOS FERROS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Processo de despesa, em caráter emergencial, para atender atender decisão judicial de realização de Procedimento de CROSSLINKING CORNEANO BILATERAL, da paciente Sra. L.Y.E.S., conforme demanda da Secretaria Municipal de Saúde – SESAU.;15000.0;;ORIGINAL
2026-01-15;Dispensa;Santana do Seridó;MUNICIPIO DE SANTANA DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada para locação de ponto eletrônico e software para o controle de ponto eletrônico, além de instalação, implantação e treinamento, para atender as demandas das Secretarias Municipais do Município de Santana do Seridó/RN.;6754.5;;ORIGINAL
2026-01-15;Dispensa;Santana do Seridó;MUNICIPIO DE SANTANA DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição gás GLP 13kg, somente recarga e vasilhame, destinados a atender as demandas das Secretarias Municipais do Município de Santana do Seridó/RN.;42140.0;;ORIGINAL
2026-01-15;Dispensa;Santana do Seridó;MUNICIPIO DE SANTANA DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de serviços de médico veterinário para atender as demandas da Secretaria Municipal de Agricultura Recursos Hídricos e Meio Ambiente do município de Santana do Seridó/RN.;37200.0;;ORIGINAL
2026-01-15;Pregão;Ipanguaçu;MUNICIPIO DE IPANGUACU;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Registro de preço para futura contratação de empresa especializada na prestação de serviços de locação de veículos automotores, especificamente para fornecimento de: trio elétrico (grande porte) e trio pranchão, para atender as necessidades da secretaria municipal de cultura, eventos e turismo do município de Ipanguaçu/RN.;610700.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Ipanguacu-1136/RPE-001-2026-2026-449937;ORIGINAL
2026-01-15;Dispensa;Ceará-Mirim;CEARA MIRIM CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada na prestação de serviços de locação de impressoras e scanners com suporte técnico e assistência para reposição de peças e recargas de toner laser, tintas e todo material necessário para o perfeito funcionamento, assim atendendo as necessidades da Câmara Municipal de Ceará-Mirim/RN.;51030.48;;ORIGINAL
2026-01-15;Dispensa;Ceará-Mirim;CEARA MIRIM CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada no fornecimento de gás de cozinha (GLP) de 13 kg, destinada ao uso dos setores e no atendimento e disponibilidade ao público em geral, bem como os Gabinetes dos (as) Senhores (as) Vereadores (as), nesse sentido também para as sessões ordinárias e extraordinárias, audiências públicas e aos servidores.;2386.6;;ORIGINAL
2026-01-15;Dispensa;São Rafael;MUNICIPIO DE SAO RAFAEL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de gás de cozinha (GLP), destinado a atender às necessidades de uso e ao pleno funcionamento das repartições públicas das Secretarias do Município.;65361.56;;ORIGINAL
2026-01-15;Dispensa;Santana do Seridó;MUNICIPIO DE SANTANA DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de fardamentos específicos, destinados a atender as demandas da Secretaria Municipal de Educação e Cultura.;31714.44;;ORIGINAL
2026-01-15;Pregão;Açu;MUNICIPIO DE ASSU;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Registro de Preços para futura e eventual contratação de empresa para aquisição e instalação de sinalização de trânsito horizontal e vertical no município de Assu/RN, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos;2800115.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Assu-1270/RPE-036-2025-2026-450001;ORIGINAL
2026-01-15;Pregão;Brejinho;MUNICIPIO DE BREJINHO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE DE BREJINHO/RN;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Brejinho-1150/RPE-PE-01-2026-2026-449734;ORIGINAL
2026-01-15;Pregão;Martins;MUNICIPIO DE MARTINS;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Referência consiste no Registro de Preços para a eventual aquisição de fardamentos e Equipamentos de Proteção Individual – EPIs destinados aos garis e demais agentes de limpeza do Município de Martins/RN.;163499.3;;ORIGINAL
2026-01-15;Dispensa;Mossoró;MUNICIPIO DE MOSSORO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Aquisição de materiais, destinado a prevenção e o combate a incêndios nas dependências do Ginásio de Esporte Engº Pedro Ciarlini Neto.;16930.14;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Mossoro-1230/DE-01-2026-2026-450047;ORIGINAL
2026-01-15;Dispensa;Sítio Novo;SITIO NOVO CAMARA MUNICIPAL;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Contratação de empresa para prestação de serviços de assessoria em transparência pública, visando atender aos critérios do radar da transparência pública do tribunal de contas do estado do Rio Grande do Norte – TCE/RN e da Atricon, abrangendo: identificação e correção de lacunas de informações, notificação e apoio aos setores competentes para inclusão de dados, acompanhamento e evolução contínua do sistema de transparência pública, padronização e atualização contínua das informações disponibilizadas no portal da transparência, bem como implantação e manutenção de plataforma tecnológica que facilite a participação cidadã, otimize os mecanismos de fiscalização dos órgãos de controle e assegure suporte à prestação de contas do poder legislativo;64325.64;;ORIGINAL
2026-01-15;Dispensa;Santana do Matos;SANTANA DO MATOS CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para prestação de serviços técnicos de operação dos sistemas e sonorização, produção e gravação de imagens, vídeos e áudios, distribuição do material gravado compatível com as mídias digitais existentes no mercado local durante as sessões da Câmara Municipal de Santana do Matos/RN;36343.44;https://transparencia.agilirn.com.br/camsantanamatos-rn/licitacoes/licitacao?id=196;ORIGINAL
2026-01-15;Dispensa;São Rafael;MUNICIPIO DE SAO RAFAEL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de Serviço de hospedagem para atender as demandas do município de São Rafael/RN.;40276.5;;ORIGINAL
2026-01-15;Dispensa;Martins;MUNICIPIO DE MARTINS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de mochilas confeccionadas em nylon, destinadas à distribuição aos professores da rede municipal de educação do municipio de Martins-RN, durante a jornada pedagógica do ano letivo de 2026, conforme especificações técnicas descritas.;23138.0;;ORIGINAL
2026-01-15;Dispensa;São Rafael;MUNICIPIO DE SAO RAFAEL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação do serviço de fornecimento de refeições prontas para atender a demanda do município de São Rafael/RN;19508.5;;ORIGINAL
2026-01-15;Pregão;Carnaubais;MUNICIPIO DE CARNAUBAIS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - AQUISIÇÃO DE UM VEÍCULO AUTOMOTOR NOVO, TIPO VAN, PARA COMPOR E RENOVAR A FROTA DA SECRETARIA MUNICIPAL DE SAÚDE DE CARNAUBAIS/RN.;367142.86;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Carnaubais-1631/PE-PE-004-2026-2026-450012;ORIGINAL
2026-01-15;Pregão;Jucurutu;MUNICIPIO DE JUCURUTU;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Registro de preços para aquisição de recarga de gás oxigênio medicinal, válvulas reguladoras para cilindros de oxigênio com fluxômetro e umidificador para oxigênio.;0.0;;ORIGINAL
2026-01-16;Dispensa;Martins;MUNICIPIO DE MARTINS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada para a locação de software de controle de frequência (ponto eletrônico), com tecnologia de validação biométrica facial e geolocalização, destinado ao registro, gerenciamento e acompanhamento da jornada de trabalho dos servidores, conforme especificações técnicas, requisitos funcionais e condições estabelecidas no Termo de Referência conforme condições, quantidades, exigências e estimativas contidas neste Termo de Referência.;18300.0;;ORIGINAL
2026-01-16;Pregão;Natal;RIO GRANDE DO NORTE SECRETARIA DA ADMINISTRACAO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de Equipamentos e Soluções de Tecnologia, incluindo fornecimento, instalação, configuração, licenças e treinamento, para a modernização integral do Controlador Central e dos subsistemas que compõem o sistema de radiocomunicação digital (Padrão APCO25).;7000000.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92553805901632025;ORIGINAL
2026-01-16;Pregão;Natal;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Pregão Eletrônico SISRP Nº.: 90007/2025 - Aquisição de equipamentos de processamento de dados (solução não tic) para atender demandas da UFRN pelo período de 12 (doze) meses.;1965368.6;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15310305900072025;ORIGINAL
2026-01-16;Pregão;São José do Seridó;MUNICIPIO DE SAO JOSE DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA POSSÍVEL CONTRATAÇÃO GRADATIVA DE EMPRESA ESPECIALIZADA NA INSTALAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE REFRIGERAÇÃO.;164920.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Sao-Jose-do-Serido-1054/PE-002-2026-2026-449835;ORIGINAL
2026-01-16;Pregão;São José do Seridó;MUNICIPIO DE SAO JOSE DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA INSTALAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE REFRIGERAÇÃO.;164920.0;;ORIGINAL
2026-01-16;Dispensa;Jardim de Piranhas;MUNICIPIO DE JARDIM DE PIRANHAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA ORGANIZAÇÃO DA JORNADA PEDAGÓGICA E SEMINÁRIO DE EDUCAÇÃO NO ANO DE 2026, ATENDENDO AS NECESSIDADES DA SECRETARIA MUNICIPAL DE EDUCAÇÃO DO MUNICÍPIO DE JARDIM DE PIRANHAS-RN;65232.64;;ORIGINAL
2026-01-16;Dispensa;Jardim de Piranhas;MUNICIPIO DE JARDIM DE PIRANHAS;OBRAS;OUTROS;OBRAS - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA PARA ELABORAÇÃO DE PROJETOS COMPLEMENTARES E ORÇAMENTO DE OBRAS PÚBLICAS REALIZADAS COM RECURSOS PRÓPRIOS DO MUNICÍPIO OU ATRAVÉS DE CONVÊNIOS FIRMADOS ENTRE ESTA MUNICIPALIDADE E GOVERNO FEDERAL;50799.96;;ORIGINAL
2026-01-16;Dispensa;Parelhas;MUNICIPIO DE PARELHAS;AQUISIÇÃO;SAÚDE - MEDICAMENTOS;AQUISIÇÃO - SAÚDE - MEDICAMENTOS;[Portal de Compras Públicas] - Aquisição de medicamentos por ordem judicial;13534.08;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Parelhas-1046/DE-35-2025-2026-449594;ORIGINAL
2026-01-16;Dispensa;Parelhas;MUNICIPIO DE PARELHAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - AQUISIÇÃO DE FRALDAS DESCARTÁVEIS POR ORDEM JUDICIAL;12650.4;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Parelhas-1046/DE-33-2026-2026-449630;ORIGINAL
2026-01-16;Pregão;Tibau do Sul;MUNICIPIO DE TIBAU DO SUL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS GRÁFICOS, A FIM DE ATENDER AS DEMANDAS DA PREFEITURA DE TIBAU DO SUL/RN.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Tibau-do-Sul-1121/RPE-38-2025-2026-450145;ORIGINAL
2026-01-16;Dispensa;Januário Cicco;MUNICIPIO DE BOA SAUDE;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Contratação de empresa especializada na prestação de serviços de assessoria de apoio administrativo, com ênfase na assistência técnica, regularização de pendências, monitoramento e acompanhamento nos sistemas do Ministério da Educação (SIMEC) e do Fundo Nacional de Desenvolvimento da Educação (FNDE), visando atender às necessidades da Secretaria Municipal de Educação de Boa Saúde/RN;59799.96;;ORIGINAL
2026-01-16;Pregão;São Gonçalo do Amarante;SERVICO AUTONOMO DE AGUA E ESGOTO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Contratação de empresa especializada para aquisição de bebedouro elétrico, incluindo componentes e acessórios (torneira, filtro, purificador e refis), destinados ao atendimento das necessidades do Serviço Autônomo de Água e Esgoto de São Gonçalo do Amarante – SAAE/SGA.;18456.46;https://portaldecompraspublicas.com.br/processos/RN/Servico-Autonomo-de-Agua-e-Esgoto-de-Sao-Goncalo-do-Amarante-1431/RPE-PE-0471-2025-2026-450153;ORIGINAL
2026-01-16;Dispensa;Natal;MUNICIPIO DE NATAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada na locação de tablet com serviços de internet, visando suprir as necessidades do Departamento de Concessões, Permissões e Autorização - DCPA/SEMSUR, conforme as especificações deste Termo de Referência.;46366.32;http://portaldecomprasnatal.com.br;ORIGINAL
2026-01-16;Pregão;Januário Cicco;MUNICIPIO DE BOA SAUDE;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;FORMAÇÃO DE REGISTRO DE PREÇOS PARA FUTURA CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE MATERIAIS DE LIMPEZA, HIGIENE E DESCARTÁVEIS, PARA SUPRIR AS NECESSIDADES DAS SECRETARIAS E FUNDOS ESPECIAIS DO MUNICÍPIO DE BOA SAÚDE/RN.;1242451.19;;ORIGINAL
2026-01-16;Dispensa;Portalegre;MUNICIPIO DE PORTALEGRE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;1.1. Aquisição de meio-fio de concreto pré-moldado, nas dimensões 80x30x10 cm, destinado à contenção lateral e acabamento das vias que estão recebendo pavimentação asfáltica na comunidade de Baixa Grande, zona rural do Município de Portalegre/RN;60000.0;;ORIGINAL
2026-01-16;Pregão;Porto do Mangue;MUNICIPIO DE PORTO DO MANGUE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA PARA O FORNECIMENTO DE ITENS PERMANENTES PARA COPA E COZINHA DAS DIVERSAS SECRETARIAS DO MUNICÍPIO DE PORTO DO MANGUE – RN.;240526.0;http://compras.m2atecnologia.com.br/processos/publicacao/2b91d548eb244c2ea27708cf5b265bab/registro-de-precos-para-contratacao-de-empresa-par;ORIGINAL
2026-01-16;Dispensa;Pau dos Ferros;MUNICIPIO DE PAU DOS FERROS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada na prestação de serviços de 7ª revisão de garantia programada de 130.000KM, incluindo o fornecimento de peças e acessórios para veículo FIAT DUCATO MULTI 2.2, de PLACA RQJ7D70, pertencente a frota da Secretaria Municipal de Saúde - SESAU.;693.89;;ORIGINAL
2026-01-16;Pregão;Baraúna;MUNICIPIO DE BARAUNA;AQUISIÇÃO;SAÚDE - MEDICAMENTOS;AQUISIÇÃO - SAÚDE - MEDICAMENTOS;[Portal de Compras Públicas] - A CONTRATAÇÃO DE PESSOA JURÍDICA PARA AQUISIÇÃO DE MEDICAMENTOS DE CONTROLE ESPECIAL DA PORTARIA Nº 344/98, DESTINADOS A ATENDER AS NECESSIDADES DA FARMÁCIA BÁSICA, E DO HOSPITAL E MATERNIDADE FRANCISCO BEZERRA SOBRINHO DO MUNICÍPIO DE BARAÚNA/RN.;3586241.5;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Barauna-1473/PE-002-2026-2026-448947;ORIGINAL
2026-01-16;Dispensa;Caraúbas;MUNICIPIO DE CARAUBAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE PESSOA JURÍDICA PARA PRESTAÇÃO DE SERVIÇOS DE MONITORAMENTO por câmeras de vídeo, compreendendo planejamento técnico, fornecimento, instalação, operação assistida, suporte técnico e retirada dos equipamentos durante a Festa de São Sebastião de Caraúbas/RN – Edição 2026, atendendo às demandas da Secretaria Municipal de Cultura e Turismo do Município de Caraúbas/RN.;24830.63;;ORIGINAL
